"","code","sample","country","province","location","outcrop","decimallatitude","decimallongitude","sample.type","analysed.material","sample.details","main.ore","p206.204","p206.204.2sd","p207.204","p207.204.2sd","p208.204","p208.204.2sd","p207.206","p207.206.2sd","p208.206","p208.206.2sd","pb.content","u.content","model.age","mu","w","geological.zone","geol.age","host.rock","deposit.morphology","realm","excavation.no","find.spot","courtesy","period","chronology","tmod","mu12","kappa12","reference","ref.code","laboratory","spectrometry","observations","sample.type1"
"GDM.1702","GDM.1702","AC336","Portugal","Santarem","Alto dos Cacos",NA,39.260994,-8.560256,"Archaeological artefacts","Pb metal","glandes plumbeae",NA,18.342,0.09,15.666,0.09,38.695,0.14,0.847,0.001,2.093,0.008,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Roman","60 BCE",335,9.8039,4.1085,"Gomes et al., 2017","Ref.116","U. Lisboa","Q-ICP-MS",NA,"Archaeological"
"GDM.1703","GDM.1703","AC337","Portugal","Santarem","Alto dos Cacos",NA,39.260994,-8.560256,"Archaeological artefacts","Pb metal","glandes plumbeae",NA,18.483,0.06,15.621,0.09,38.634,0.21,0.845,0.002,2.09,0.008,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Roman","60 BCE",143,9.5955,3.9635,"Gomes et al., 2017","Ref.116","U. Lisboa","Q-ICP-MS",NA,"Archaeological"
"GDM.1704","GDM.1704","AC338","Portugal","Santarem","Alto dos Cacos",NA,39.260994,-8.560256,"Archaeological artefacts","Pb metal","glandes plumbeae",NA,18.436,0.04,15.596,0.06,38.568,0.13,0.846,0.003,2.092,0.006,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Roman","60 BCE",129,9.5079,3.9513,"Gomes et al., 2017","Ref.116","U. Lisboa","Q-ICP-MS",NA,"Archaeological"
"GDM.1705","GDM.1705","AC339","Portugal","Santarem","Alto dos Cacos",NA,39.260994,-8.560256,"Archaeological artefacts","Pb metal","glandes plumbeae",NA,18.496,0.02,15.66,0.04,38.562,0.15,0.847,0.003,2.085,0.009,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Roman","60 BCE",210,9.745,3.9313,"Gomes et al., 2017","Ref.116","U. Lisboa","Q-ICP-MS",NA,"Archaeological"
"GDM.2438","GDM.2438","BC-50439","Spain","Murcia",NA,"Bajo de la Campana",37.736273,-0.693083,"Archaeological artefacts","Sn metal","Ingot",NA,19.7116,0.0389,15.2391,NA,37.5158,NA,0.7731,1e-04,1.90323,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Museo Nacional de Arqueología Subacuática","Bronze Age","625-575 BC",-2044,8.1125,2.6353,"Mederos et al., 2017","Ref.117","U. Vigo","MC-ICPMS",NA,"Archaeological"
"GDM.2439","GDM.2439","BC-441","Spain","Murcia",NA,"Bajo de la Campana",37.736273,-0.693083,"Archaeological artefacts","Sn metal","Ingot",NA,18.3172,0.0671,15.3388,NA,37.9196,NA,0.8374,2e-04,2.07017,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Museo Nacional de Arqueología Subacuática","Bronze Age","625-575 BC",-351,8.5558,3.5897,"Mederos et al., 2017","Ref.117","U. Vigo","MC-ICPMS",NA,"Archaeological"
"GDM.2440","GDM.2440","BC-50204","Spain","Murcia",NA,"Bajo de la Campana",37.736273,-0.693083,"Archaeological artefacts","Sn metal","Ingot",NA,19.6248,0.0385,15.3727,NA,38.1258,NA,0.78333,1e-04,1.94274,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Museo Nacional de Arqueología Subacuática","Bronze Age","625-575 BC",-1472,8.5707,2.9849,"Mederos et al., 2017","Ref.117","U. Vigo","MC-ICPMS",NA,"Archaeological"
"GDM.2441","GDM.2441","BC-50205","Spain","Murcia",NA,"Bajo de la Campana",37.736273,-0.693083,"Archaeological artefacts","Sn metal","Ingot",NA,18.5268,0.0343,15.3534,NA,38.2151,NA,0.82871,1e-04,2.06269,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Museo Nacional de Arqueología Subacuática","Bronze Age","625-575 BC",-500,8.5843,3.6153,"Mederos et al., 2017","Ref.117","U. Vigo","MC-ICPMS",NA,"Archaeological"
"GDM.1758","GDM.1758","PA22252","Spain","Tarragona",NA,"Balma del Duc  ",41.156436,1.110369,"Archaeological artefacts","Cu metal","Smelting vessel  ",NA,18.5447,NA,15.6874,NA,38.6366,NA,0.84592,NA,2.08343,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Bronze Age",NA,226,9.842,3.9476,"Montero Ruiz, 2017","Ref.118","UPV/EHU, Leioa","MC-ICPMS",NA,"Archaeological"
"GDM.1759","GDM.1759","PA22277","Spain","Tarragona",NA,"Cova del Cartanyà  ",41.156436,1.110369,"Archaeological artefacts","Cu metal","Smelting vessel  ",NA,18.4015,NA,15.7162,NA,38.619,NA,0.85407,NA,2.09869,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Bronze Age",NA,384,9.9902,4.0443,"Montero Ruiz, 2017","Ref.118","UPV/EHU, Leioa","MC-ICPMS",NA,"Archaeological"
"GDM.1760","GDM.1760","PA7634","Spain","Tarragona",NA,"Cau d’en Serra  ",41.156436,1.110369,"Archaeological artefacts","Cu metal","Copper bead  ",NA,18.3572,NA,15.6799,NA,38.5637,NA,0.85415,NA,2.10074,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Bronze Age",NA,350,9.8558,4.0325,"Montero Ruiz, 2017","Ref.118","UPV/EHU, Leioa","MC-ICPMS",NA,"Archaeological"
"GDM.1761","GDM.1761","PA22253","Spain","Tarragona",NA,"Cova del Buldó  ",41.156436,1.110369,"Archaeological artefacts","Cu metal","Smelting vessel  ",NA,18.7039,NA,15.6946,NA,38.8397,NA,0.83911,NA,2.07656,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Bronze Age",NA,122,9.837,3.9504,"Montero Ruiz, 2017","Ref.118","UPV/EHU, Leioa","MC-ICPMS",NA,"Archaeological"
"GDM.1762","GDM.1762","PA22256","Spain","Tarragona",NA,"Cova de la Font Major",41.156436,1.110369,"Archaeological artefacts","Cu metal","3-riveted dagger  ",NA,18.4729,NA,15.6851,NA,38.6875,NA,0.84909,NA,2.09429,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Bronze Age",NA,275,9.849,4.0213,"Montero Ruiz, 2017","Ref.118","UPV/EHU, Leioa","MC-ICPMS",NA,"Archaeological"
"GDM.1763","GDM.1763","PA22267","Spain","Tarragona",NA,"Cova de la Font Major",41.156436,1.110369,"Archaeological artefacts","Cu metal","Decorated pin  ",NA,18.1955,NA,15.6277,NA,38.5029,NA,0.85888,NA,2.11608,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Bronze Age",NA,372,9.6869,4.094,"Montero Ruiz, 2017","Ref.118","UPV/EHU, Leioa","MC-ICPMS",NA,"Archaeological"
"GDM.1764","GDM.1764","PA22270","Spain","Tarragona",NA,"Cova C-H del Cingle Blanc",41.156436,1.110369,"Archaeological artefacts","Cu metal","Arrowhead   ",NA,18.3847,NA,15.658,NA,38.5559,NA,0.85169,NA,2.09717,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Bronze Age",NA,289,9.762,4.0019,"Montero Ruiz, 2017","Ref.118","UPV/EHU, Leioa","MC-ICPMS",NA,"Archaeological"
"GDM.1765","GDM.1765","PA22240","Spain","Tarragona",NA,"Cova Josefina   ",41.156436,1.110369,"Archaeological artefacts","Cu metal","Flat axe  ",NA,18.3806,NA,15.674,NA,38.5786,NA,0.85275,NA,2.09887,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Bronze Age",NA,322,9.8265,4.0224,"Montero Ruiz, 2017","Ref.118","UPV/EHU, Leioa","MC-ICPMS",NA,"Archaeological"
"GDM.1766","GDM.1766","PA22261","Spain","Tarragona",NA,"Coveta de l´Heura  ",41.156436,1.110369,"Archaeological artefacts","Cu metal","Awl   ",NA,18.6832,NA,15.6997,NA,38.5737,NA,0.84031,NA,2.06462,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Bronze Age",NA,147,9.8609,3.8305,"Montero Ruiz, 2017","Ref.118","UPV/EHU, Leioa","MC-ICPMS",NA,"Archaeological"
"GDM.1767","GDM.1767","4403B","Spain","Tarragona",NA,"Coveta de l´Heura  ",41.156436,1.110369,"Archaeological artefacts","Cu metal","Copper Mineral  ",NA,18.4371,NA,15.6878,NA,38.6409,NA,0.85088,NA,2.09582,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Bronze Age",NA,306,9.868,4.0219,"Montero Ruiz, 2017","Ref.118","UPV/EHU, Leioa","MC-ICPMS",NA,"Archaeological"
"GDM.1768","GDM.1768","4403A","Spain","Tarragona",NA,"Coveta de l´Heura  ",41.156436,1.110369,"Archaeological artefacts","Cu metal","Slag   ",NA,18.4206,NA,15.69,NA,38.6239,NA,0.85177,NA,2.09678,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Bronze Age",NA,322,9.8807,4.0249,"Montero Ruiz, 2017","Ref.118","UPV/EHU, Leioa","MC-ICPMS",NA,"Archaeological"
"GDM.1769","GDM.1769","PA22254","Spain","Tarragona",NA,"Coveta de l´Heura  ",41.156436,1.110369,"Archaeological artefacts","Cu metal","Smelting vessel  ",NA,18.4783,NA,15.6896,NA,38.665,NA,0.84908,NA,2.09246,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Bronze Age",NA,279,9.8655,4.0074,"Montero Ruiz, 2017","Ref.118","UPV/EHU, Leioa","MC-ICPMS",NA,"Archaeological"
"GDM.1770","GDM.1770","PA22257","Spain","Tarragona",NA,"Coveta de l´Heura  ",41.156436,1.110369,"Archaeological artefacts","Pb metal","Pb bead  ",NA,18.3181,NA,15.6846,NA,38.5021,NA,0.85623,NA,2.10186,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Bronze Age",NA,387,9.8844,4.0278,"Montero Ruiz, 2017","Ref.118","UPV/EHU, Leioa","MC-ICPMS",NA,"Archaeological"
"GDM.1771","GDM.1771","PA22273","Spain","Tarragona",NA,"Cova M del Cingle Blanc",41.156436,1.110369,"Archaeological artefacts","Cu metal","Flat axe (No. 5008)",NA,18.5035,NA,15.6988,NA,38.6909,NA,0.84842,NA,2.091,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Bronze Age",NA,278,9.8961,4.0073,"Montero Ruiz, 2017","Ref.118","UPV/EHU, Leioa","MC-ICPMS",NA,"Archaeological"
"GDM.1772","GDM.1772","PA12532","Spain","Tarragona",NA,"Cova M del Cingle Blanc",41.156436,1.110369,"Archaeological artefacts","Cu metal","Flat axe (No. 5009)",NA,18.4898,NA,15.6713,NA,38.6843,NA,0.84756,NA,2.0922,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Bronze Age",NA,236,9.7907,4.0034,"Montero Ruiz, 2017","Ref.118","UPV/EHU, Leioa","MC-ICPMS",NA,"Archaeological"
"GDM.1773","GDM.1773","PA22262","Spain","Tarragona",NA,"Cova de Porta Lloret ",41.156436,1.110369,"Archaeological artefacts","Cu metal","Bronze casting drop ",NA,18.4508,NA,15.6689,NA,38.6118,NA,0.84923,NA,2.09269,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Bronze Age",NA,260,9.79,3.9906,"Montero Ruiz, 2017","Ref.118","UPV/EHU, Leioa","MC-ICPMS",NA,"Archaeological"
"GDM.1774","GDM.1774","PA22255","Spain","Tarragona",NA,"Marçà    ",41.156436,1.110369,"Archaeological artefacts","Cu metal","Arrowhead   ",NA,18.8522,NA,15.6965,NA,38.8948,NA,0.83261,NA,2.06315,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Bronze Age",NA,15,9.8164,3.884,"Montero Ruiz, 2017","Ref.118","UPV/EHU, Leioa","MC-ICPMS",NA,"Archaeological"
"GDM.1775","GDM.1775","PA22258","Spain","Tarragona",NA,"Milmanda    ",41.156436,1.110369,"Archaeological artefacts","Cu metal","Arrowhead   ",NA,18.3042,NA,15.657,NA,38.4887,NA,0.85538,NA,2.10273,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Bronze Age",NA,347,9.7772,4.0206,"Montero Ruiz, 2017","Ref.118","UPV/EHU, Leioa","MC-ICPMS",NA,"Archaeological"
"GDM.1776","GDM.1776","PA20396","Spain","Tarragona",NA,"Minferri    ",41.156436,1.110369,"Archaeological artefacts","Cu metal","Crucible slag  ",NA,18.52,NA,15.7063,NA,38.8266,NA,0.84807,NA,2.09647,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Bronze Age",NA,280,9.922,4.0698,"Montero Ruiz, 2017","Ref.118","UPV/EHU, Leioa","MC-ICPMS",NA,"Archaeological"
"GDM.1777","GDM.1777","PA20387","Spain","Tarragona",NA,"Minferri    ",41.156436,1.110369,"Archaeological artefacts","Cu metal","Casting remains  ",NA,18.3938,NA,15.689,NA,38.6141,NA,0.85295,NA,2.09929,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Bronze Age",NA,340,9.8832,4.0376,"Montero Ruiz, 2017","Ref.118","UPV/EHU, Leioa","MC-ICPMS",NA,"Archaeological"
"GDM.1778","GDM.1778","PA20393","Spain","Tarragona",NA,"Minferri    ",41.156436,1.110369,"Archaeological artefacts","Cu metal","Crucible slag  ",NA,18.3031,NA,15.6429,NA,38.4625,NA,0.85466,NA,2.10142,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Bronze Age",NA,321,9.7212,4.0023,"Montero Ruiz, 2017","Ref.118","UPV/EHU, Leioa","MC-ICPMS",NA,"Archaeological"
"GDM.1779","GDM.1779","PA22264","Spain","Tarragona",NA,"Rocallaura    ",41.156436,1.110369,"Archaeological artefacts","Cu metal","Tanged dagger  ",NA,18.3998,NA,15.6695,NA,38.5797,NA,0.85161,NA,2.09674,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Bronze Age",NA,299,9.8041,4.0083,"Montero Ruiz, 2017","Ref.118","UPV/EHU, Leioa","MC-ICPMS",NA,"Archaeological"
"GDM.1780","GDM.1780","PA22259","Spain","Tarragona",NA,"Tossal de les Benes ",41.156436,1.110369,"Archaeological artefacts","Cu metal","Palmela point  ",NA,18.3778,NA,15.6857,NA,38.5749,NA,0.85351,NA,2.099,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Bronze Age",NA,346,9.8739,4.0264,"Montero Ruiz, 2017","Ref.118","UPV/EHU, Leioa","MC-ICPMS",NA,"Archaeological"
"GDM.1781","GDM.1781","PA13571","Spain","Tarragona",NA,"Turo de l´Avenc del Primo",41.156436,1.110369,"Archaeological artefacts","Cu metal","Copper mineral  ",NA,18.317,NA,15.6751,NA,38.4864,NA,0.85576,NA,2.10105,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Bronze Age",NA,371,9.8465,4.0169,"Montero Ruiz, 2017","Ref.118","UPV/EHU, Leioa","MC-ICPMS",NA,"Archaeological"
"GDM.1782","GDM.1782","PA20760","Spain","Tarragona",NA,"Vapor Gorina   ",41.156436,1.110369,"Archaeological artefacts","Cu metal","Copper casting drop ",NA,18.6853,NA,15.6899,NA,38.9619,NA,0.83969,NA,2.08516,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Bronze Age",NA,127,9.8224,4.0228,"Montero Ruiz, 2017","Ref.118","UPV/EHU, Leioa","MC-ICPMS",NA,"Archaeological"
"GDM.1783","GDM.1783","PA20759","Spain","Tarragona",NA,"Vapor Gorina   ",41.156436,1.110369,"Archaeological artefacts","Cu metal","Copper awl (frag.) ",NA,18.6622,NA,15.7095,NA,38.8977,NA,0.84178,NA,2.0843,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Bronze Age",NA,182,9.9034,4.0125,"Montero Ruiz, 2017","Ref.118","UPV/EHU, Leioa","MC-ICPMS",NA,"Archaeological"
"GDM.1784","GDM.1784","PA20763","Spain","Tarragona",NA,"Vapor Gorina   ",41.156436,1.110369,"Archaeological artefacts","Cu metal","Copper casting drop ",NA,18.4196,NA,15.6804,NA,38.6375,NA,0.85129,NA,2.09763,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Bronze Age",NA,305,9.8427,4.0294,"Montero Ruiz, 2017","Ref.118","UPV/EHU, Leioa","MC-ICPMS",NA,"Archaeological"
"GDM.1828","GDM.1828","MACM1.083","Spain","Baleares","Baleares","Cometa des Morts",39.826631,2.848364,"Archaeological artefacts","Cu metal","Bronze, Cuerno",NA,18.5417,NA,15.6896,NA,38.7419,NA,0.84618,NA,2.08944,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Iron Age",NA,233,9.8513,4.0051,"Perelló Mateo, 2017","Ref.120","UPV/EHU, Leioa","MC-ICPMS",NA,"Archaeological"
"GDM.1829","GDM.1829","MAEM.009","Spain","Baleares","Baleares","Es Morro ",39.826631,2.848364,"Archaeological artefacts","Cu metal","Bronze, Disco Tintinnabulum",NA,18.668,NA,15.698,NA,38.8806,NA,0.8409,NA,2.08273,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Iron Age",NA,155,9.8574,3.9958,"Perelló Mateo, 2017","Ref.120","UPV/EHU, Leioa","MC-ICPMS",NA,"Archaeological"
"GDM.1830","GDM.1830","MASCO.019","Spain","Baleares","Baleares","Sa Cova",39.826631,2.848364,"Archaeological artefacts","Cu metal","Bronze, Hachita",NA,18.7181,NA,15.6991,NA,38.8799,NA,0.83871,NA,2.07713,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Iron Age",NA,120,9.8516,3.9631,"Perelló Mateo, 2017","Ref.120","UPV/EHU, Leioa","MC-ICPMS",NA,"Archaeological"
"GDM.1831","GDM.1831","MACM1.033","Spain","Baleares","Baleares","Cometa des Morts",39.826631,2.848364,"Archaeological artefacts","Cu metal","Bronze, Hachita",NA,18.7365,NA,15.7248,NA,39.0565,NA,0.83926,NA,2.08452,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Iron Age",NA,157,9.9477,4.0495,"Perelló Mateo, 2017","Ref.120","UPV/EHU, Leioa","MC-ICPMS",NA,"Archaeological"
"GDM.1832","GDM.1832","MACM1.036","Spain","Baleares","Baleares","Cometa des Morts",39.826631,2.848364,"Archaeological artefacts","Cu metal","Bronze, Pátera",NA,18.5782,NA,15.6874,NA,38.7954,NA,0.8444,NA,2.08823,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Iron Age",NA,201,9.8347,4.0077,"Perelló Mateo, 2017","Ref.120","UPV/EHU, Leioa","MC-ICPMS",NA,"Archaeological"
"GDM.1833","GDM.1833","MACM1.037A","Spain","Baleares","Baleares","Cometa des Morts",39.826631,2.848364,"Archaeological artefacts","Cu metal","Bronze, Plato",NA,18.6529,NA,15.6875,NA,38.8357,NA,0.84102,NA,2.08202,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Iron Age",NA,146,9.8196,3.9791,"Perelló Mateo, 2017","Ref.120","UPV/EHU, Leioa","MC-ICPMS",NA,"Archaeological"
"GDM.1834","GDM.1834","MACM1.037B","Spain","Baleares","Baleares","Cometa des Morts",39.826631,2.848364,"Archaeological artefacts","Cu metal","Bronze, Plato (pieza remache)",NA,18.6363,NA,15.6938,NA,38.8391,NA,0.84211,NA,2.08406,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Iron Age",NA,171,9.8475,3.994,"Perelló Mateo, 2017","Ref.120","UPV/EHU, Leioa","MC-ICPMS",NA,"Archaeological"
"GDM.1835","GDM.1835","MACM1.038","Spain","Baleares","Baleares","Cometa des Morts",39.826631,2.848364,"Archaeological artefacts","Cu metal","Bronze, Plato",NA,18.7534,NA,15.6897,NA,38.9163,NA,0.83663,NA,2.07516,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Iron Age",NA,76,9.8085,3.9552,"Perelló Mateo, 2017","Ref.120","UPV/EHU, Leioa","MC-ICPMS",NA,"Archaeological"
"GDM.1836","GDM.1836","MACM1.051","Spain","Baleares","Baleares","Cometa des Morts",39.826631,2.848364,"Archaeological artefacts","Cu metal","Bronze, Disco Tintinnabulum",NA,18.531,NA,15.6846,NA,38.6871,NA,0.8464,NA,2.0877,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Iron Age",NA,231,9.834,3.982,"Perelló Mateo, 2017","Ref.120","UPV/EHU, Leioa","MC-ICPMS",NA,"Archaeological"
"GDM.1837","GDM.1837","MACM1.077","Spain","Baleares","Baleares","Cometa des Morts",39.826631,2.848364,"Archaeological artefacts","Cu metal","Bronze, Gallo",NA,18.7012,NA,15.6878,NA,38.8897,NA,0.83886,NA,2.07952,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Iron Age",NA,111,9.8112,3.975,"Perelló Mateo, 2017","Ref.120","UPV/EHU, Leioa","MC-ICPMS",NA,"Archaeological"
"GDM.1838","GDM.1838","MACM1.078","Spain","Baleares","Baleares","Cometa des Morts",39.826631,2.848364,"Archaeological artefacts","Cu metal","Bronze, Gallo",NA,18.7241,NA,15.6831,NA,38.835,NA,0.83759,NA,2.07407,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Iron Age",NA,85,9.7886,3.9309,"Perelló Mateo, 2017","Ref.120","UPV/EHU, Leioa","MC-ICPMS",NA,"Archaeological"
"GDM.1839","GDM.1839","MAEF.014","Spain","Baleares","Baleares","Es Fiters",39.737759,3.08295,"Archaeological artefacts","Cu metal","Bronze, Disco Tintinnabulum",NA,18.6295,NA,15.6859,NA,38.8066,NA,0.84199,NA,2.08307,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Iron Age",NA,160,9.8182,3.979,"Perelló Mateo, 2017","Ref.120","UPV/EHU, Leioa","MC-ICPMS",NA,"Archaeological"
"GDM.1840","GDM.1840","MAEF.015","Spain","Baleares","Baleares","Es Fiters",39.737759,3.08295,"Archaeological artefacts","Cu metal","Bronze, Disco Tintinnabulum",NA,18.4613,NA,15.6896,NA,38.695,NA,0.84986,NA,2.096,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Iron Age",NA,292,9.8695,4.0347,"Perelló Mateo, 2017","Ref.120","UPV/EHU, Leioa","MC-ICPMS",NA,"Archaeological"
"GDM.1841","GDM.1841","MAEF.016","Spain","Baleares","Baleares","Es Fiters",39.737759,3.08295,"Archaeological artefacts","Cu metal","Bronze, Disco Tintinnabulum",NA,18.4702,NA,15.6733,NA,38.6471,NA,0.84858,NA,2.09241,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Iron Age",NA,254,9.803,3.9977,"Perelló Mateo, 2017","Ref.120","UPV/EHU, Leioa","MC-ICPMS",NA,"Archaeological"
"GDM.1842","GDM.1842","MAEF.017A","Spain","Baleares","Baleares","Es Fiters",39.737759,3.08295,"Archaeological artefacts","Cu metal","Bronze, Disco Tintinnabulum",NA,18.3271,NA,15.6882,NA,38.5239,NA,0.85601,NA,2.10202,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Iron Age",NA,387,9.8966,4.0347,"Perelló Mateo, 2017","Ref.120","UPV/EHU, Leioa","MC-ICPMS",NA,"Archaeological"
"GDM.1843","GDM.1843","MAEF.018","Spain","Baleares","Baleares","Es Fiters",39.737759,3.08295,"Archaeological artefacts","Cu metal","Bronze, Varilla",NA,18.8003,NA,15.6938,NA,38.8749,NA,0.83477,NA,2.06779,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Iron Age",NA,49,9.8155,3.906,"Perelló Mateo, 2017","Ref.120","UPV/EHU, Leioa","MC-ICPMS",NA,"Archaeological"
"GDM.1844","GDM.1844","MAEF.019","Spain","Baleares","Baleares","Es Fiters",39.737759,3.08295,"Archaeological artefacts","Cu metal","Bronze, Varilla",NA,18.4622,NA,15.6388,NA,38.5191,NA,0.84707,NA,2.08637,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Iron Age",NA,194,9.6692,3.9236,"Perelló Mateo, 2017","Ref.120","UPV/EHU, Leioa","MC-ICPMS",NA,"Archaeological"
"GDM.1845","GDM.1845","MAEF.020","Spain","Baleares","Baleares","Es Fiters",39.737759,3.08295,"Archaeological artefacts","Cu metal","Bronze, Varilla",NA,18.5166,NA,15.5974,NA,38.5247,NA,0.84235,NA,2.08055,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Iron Age",NA,70,9.4977,3.8759,"Perelló Mateo, 2017","Ref.120","UPV/EHU, Leioa","MC-ICPMS",NA,"Archaeological"
"GDM.1846","GDM.1846","MAEF.021","Spain","Baleares","Baleares","Es Fiters",39.737759,3.08295,"Archaeological artefacts","Cu metal","Bronze, Varilla",NA,18.4727,NA,15.5941,NA,38.4264,NA,0.84417,NA,2.08017,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Iron Age",NA,97,9.4934,3.8522,"Perelló Mateo, 2017","Ref.120","UPV/EHU, Leioa","MC-ICPMS",NA,"Archaeological"
"GDM.1847","GDM.1847","MAEF.022","Spain","Baleares","Baleares","Es Fiters",39.737759,3.08295,"Archaeological artefacts","Cu metal","Bronze, Varilla",NA,18.4746,NA,15.5972,NA,38.4418,NA,0.84425,NA,2.08079,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Iron Age",NA,102,9.505,3.8601,"Perelló Mateo, 2017","Ref.120","UPV/EHU, Leioa","MC-ICPMS",NA,"Archaeological"
"GDM.1848","GDM.1848","MACSM.001","Spain","Baleares","Baleares","Son Maimó",39.737759,3.08295,"Archaeological artefacts","Cu metal","Bronze, Hachita",NA,18.7686,NA,15.695,NA,38.9677,NA,0.83623,NA,2.07622,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Iron Age",NA,75,9.826,3.9731,"Perelló Mateo, 2017","Ref.120","UPV/EHU, Leioa","MC-ICPMS",NA,"Archaeological"
"GDM.1849","GDM.1849","MASE.001","Spain","Baleares","Baleares","Son Espases",39.737759,3.08295,"Archaeological artefacts","Cu metal","Bronze, Placa",NA,18.7299,NA,15.6928,NA,39.0376,NA,0.83785,NA,2.08424,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Iron Age",NA,99,9.8249,4.0327,"Perelló Mateo, 2017","Ref.120","UPV/EHU, Leioa","MC-ICPMS",NA,"Archaeological"
